athlete_id,name,born_date,born_country,NOC,country_noc
27993,Silvester Takač,1940-11-08,SRB,Yugoslavia,YUG
27994,Stanko Tavčar,1898-02-02,SLO,Yugoslavia,YUG
27996,Semir Tuce,1964-02-11,BIH,Yugoslavia,YUG
27997,Todor Veselinović,1930-10-22,SRB,Colombia Yugoslavia,COL
27998,Blagoja Vidinić,1934-06-11,MKD,Yugoslavia,YUG
27999,Vladimir Vinek,1901-05-15,CRO,Yugoslavia,YUG
28000,Stjepan Vrbančić,1900-11-29,CRO,Yugoslavia,YUG
28001,Dragutin Vrđuka,1895-04-03,CRO,Yugoslavia,YUG
28002,Dragutin Vragović,1897-09-18,CRO,Yugoslavia,YUG
28003,Svetozar Vujović,1940-03-03,BIH,Yugoslavia,YUG
28004,Zlatko Vujović,1958-08-26,BIH,Yugoslavia,YUG
28005,Zoran Vujović,1958-08-26,BIH,Yugoslavia,YUG
28006,Bernard Vukas,1927-05-01,CRO,Yugoslavia,YUG
28007,Franjo Velfl,1918-05-18,CRO,Yugoslavia,YUG
28008,Slaven Zambata,1940-09-24,CRO,Yugoslavia,YUG
28010,Branko Zebec,1929-05-17,CRO,Yugoslavia,YUG
28021,Alex Chola,1956-06-06,COD,Zambia,ZAM
28028,Derby Makinka,1965-09-05,ZIM,Zambia,ZAM
28038,Kenny Mwape,1955-01-01,ZAM,Zambia,
28078,Erika Bogovic,1934-01-03,Vienna,Austria,AUT
28106,Veronica Grymonprez,1944-01-17,GER,Belgium,BEL
28121,Larysa Lukianenka,1973-08-07,RUS,Belarus,BLR
28206,Mary Fuzesi,1974-02-21,HUN,Canada,CAN
28323,Renata Müller,1937-02-11,GER,Spain,ESP
28335,Gloria Viseras,1965-02-09,MEX,Spain,ESP
28344,Maila Nisula,1931-03-18,RUS,Finland,FIN
28351,Pirkko Vilppunen,1934-05-19,RUS,Finland,FIN
28393,Alexandra Lemoine,1928-04-01,POL,France,FRA
28396,Chloé Maigre,1974-12-24,NIG,France,FRA
28417,Orélie Troscompt,1981-05-28,SUI,France,FRA
28437,Pat Evans,1926-01-01,GBR,Great Britain,
28444,Dorothy Hey,1931-01-01,GBR,Great Britain,
28457,Jacquie Leavy,1965-04-21,IRL,Great Britain,GBR
28459,Sarah Mercer,1974-12-30,RSA,Great Britain,GBR
28460,Midge Moreman,1902-10-17,IND,Great Britain,GBR
28490,Irene Abel,1953-02-12,GER,East Germany,GDR
28491,Maritta Bauerschmidt,1950-03-23,GER,East Germany,GDR
28493,Carola Dombeck,1960-06-25,GER,East Germany,GDR
28494,Gitta Escher,1957-03-18,GER,East Germany,GDR
28496,Gabi Fähnrich,1968-04-08,GER,East Germany,GDR
28498,Kerstin Gerschau,1958-01-26,GER,East Germany,GDR
28499,Maxi Gnauck,1964-10-10,GER,East Germany,GDR
28500,Angelika Hellmann,1954-04-10,GER,East Germany,GDR
28501,Silvia Hindorff,1961-06-27,GER,East Germany,GDR
28503,Martina Jentsch,1968-03-22,GER,East Germany,GDR
28504,Dagmar Kersten,1970-10-28,GER,East Germany,GDR
28505,Marion Kische,1958-03-30,GER,East Germany,GDR
28506,Ulrike Klotz,1970-11-15,GER,East Germany,GDR
28507,Steffi Kräker,1960-04-21,GER,East Germany,GDR
28509,Marianne Noack,1951-10-05,GER,East Germany,GDR
28511,Katharina Rensch,1964-10-07,GER,East Germany,GDR
28512,Bettina Schieferdecker,1968-04-30,GER,East Germany,GDR
28514,Richarda Schmeißer,1954-08-20,GER,East Germany,GDR
28515,Magdalena Schmidt,1949-06-30,GER,East Germany,GDR
28516,Christine Schmitt,1953-05-26,GER,East Germany,GDR
28519,Birgit Süß,1962-03-29,GER,East Germany,GDR
28520,Ute Starke,1939-01-14,GER,East Germany Germany,GDR
28522,Karola Sube,1964-04-28,GER,East Germany,GDR
28523,Dörte Thümmler,1971-10-29,GER,East Germany,GDR
28526,Astrid Beckers,1965-10-25,GER,West Germany,FRG
28528,Magdalena Brzeska,1978-05-14,POL,Germany,GER
28532,Angela Golz,1969-07-27,GER,West Germany,FRG
28535,Elke Heine,1967-01-09,GER,West Germany,FRG
28540,Angelika Kern,1952-08-31,GER,West Germany,FRG
28544,Irmi Krauser,1948-01-14,GER,West Germany,FRG
28546,Brigitta Lehmann,1966-10-24,GER,West Germany,FRG
28547,Helga Matschkur,1943-09-04,GER,West Germany,FRG
28549,Andrea Niederheide,1957-11-02,GER,West Germany,FRG
28550,Jutta Oltersdorf,1956-04-17,GER,West Germany,FRG
28553,Annette Potempa,1976-09-18,POL,Germany,GER
28555,Beate Renschler,1958-09-02,GER,West Germany,FRG
28556,Marion Rothhaar,1972-12-18,GER,West Germany,FRG
28557,Ingrid Santer,1955-06-09,GER,West Germany,FRG
28560,Diana Schmiemann,1972-03-02,GER,West Germany,FRG
28562,Uta Schorn,1957-08-07,GER,West Germany,FRG
28564,Traudl Schubert,1957-09-25,GER,West Germany,FRG
28565,Heike Schwarm,1967-10-17,GER,West Germany,FRG
28573,Anna Stein,1949-10-21,SRB,West Germany,FRG
28574,Michaela Ustorf,1972-10-04,GER,West Germany,FRG
28575,Isabella von Lospichl,1970-08-28,GER,West Germany,FRG
28578,Regina Weber,1963-04-12,GER,West Germany,FRG
28580,Ulrike Weyh,1957-08-01,GER,West Germany,FRG
28582,Anja Wilhelm,1968-09-26,GER,West Germany,FRG
28624,Valéria Frantz-Herpich,1900-09-11,CRO,Hungary,HUN
28633,Margit Korondi,1932-06-24,SLO,Hungary,HUN
28635,Margit Kövessi,1907-09-01,SVK,Hungary,HUN
28636,Mária Kövi-Zalai,1924-10-20,ROU,Hungary,HUN
28700,Cinzia Delisi,1956-10-27,BRA,Italy,ITA
28875,Linda Toorop,1955-09-12,INA,Netherlands,NED
28909,Jean Spencer,1940-06-10,GBR,New Zealand,NZL
29018,Elena Leuștean-Popescu,1935-07-04,UKR,Romania,ROU
29047,Antoinette Kuiters,1939-09-11,NED,South Africa,RSA
29048,Yana Batyrshina,1979-10-07,UZB,Russian Federation,RUS
29053,Roza Galiyeva,1977-04-28,UZB,Russian Federation Unified Team,RUS
29062,Amina Zaripova,1976-08-10,UZB,Russian Federation,RUS
29106,Hana Růžičková,1941-02-18,CZE,Czechoslovakia,TCH
29107,Radka Zemanová,1963-12-05,CZE,Czechoslovakia,TCH
29108,Jaroslava Bajerová,1910-04-01,CZE,Czechoslovakia,TCH
29110,Hana Bobková,1929-02-19,CZE,Czechoslovakia,TCH
29111,Soňa Brázdová,1953-02-17,CZE,Czechoslovakia,TCH
29112,Miroslava Brdíčková,1927-09-04,CZE,Czechoslovakia,TCH
29113,Dana Brýdlová,1963-10-16,CZE,Czechoslovakia,TCH
29114,Zdenka Bujnáčková,1955-04-25,SVK,Czechoslovakia,TCH
29116,Alena Černáková,1961-08-08,CZE,Czechoslovakia,TCH
29117,Alena Chadimová,1931-11-22,CZE,Czechoslovakia,TCH
29118,Vlasta Děkanová,1909-09-05,CZE,Czechoslovakia,TCH
29119,Božena Dobešová,1914-10-02,CZE,Czechoslovakia,TCH
29120,Zdena Dorňáková,1957-06-25,CZE,Czechoslovakia,TCH
29121,Alena Dřevjaná,1969-07-04,CZE,Czechoslovakia,TCH
29122,Vlasta Foltová,1913-12-14,CZE,Czechoslovakia,TCH
29123,Ingrid Holkovičová,1959-12-05,SVK,Czechoslovakia,TCH
29124,Zdeňka Honsová,1927-07-03,CZE,Czechoslovakia,TCH
29125,Anna Hřebřinová,1908-11-11,CZE,Czechoslovakia,TCH
29126,Pavla Kinclová,1975-02-19,CZE,Czechoslovakia,TCH
29127,Jana Knopová,1957-12-02,CZE,Czechoslovakia,TCH
29128,Marie Kovářová,1927-05-11,CZE,Czechoslovakia,TCH
29129,Marianna Némethová-Krajčírová,1948-06-01,SVK,Czechoslovakia,TCH
29130,Ivona Krmelová,1969-10-29,CZE,Czechoslovakia,TCH
29131,Hana Lišková,1952-06-04,CZE,Czechoslovakia,TCH
29132,Eva Marečková,1964-05-18,SVK,Czechoslovakia,TCH
29133,Miloslava Misáková,1922-02-25,CZE,Czechoslovakia,TCH
29134,Milena Müllerová,1923-06-09,CZE,Czechoslovakia,TCH
29135,Matylda Pálfyová,1912-03-11,SVK,Czechoslovakia,TCH
29136,Anna Pohludková,1959-08-26,CZE,Czechoslovakia,TCH
29137,Iveta Poloková,1970-08-17,CZE,Czechoslovakia,TCH
29138,Eva Pořádková,1959-02-16,CZE,Czechoslovakia,TCH
29139,Jána Kubičková-Posnerová,1945-01-09,SVK,Czechoslovakia,TCH
29140,Jana Rabasová,1933-07-22,CZE,Czechoslovakia,TCH
29141,Alena Reichová,1933-07-27,CZE,Czechoslovakia,TCH
29142,Hana Říčná,1968-12-20,CZE,Czechoslovakia,TCH
29143,Bohumila Řimnáčová,1947-09-09,CZE,Czechoslovakia,TCH
29144,Věra Růžičková,1928-08-10,CZE,Czechoslovakia,TCH
29145,Katarína Šarišská,1965-09-28,CZE,Czechoslovakia,TCH
29146,Anita Šauerová,1963-02-26,CZE,Czechoslovakia,TCH
29147,Jaroslava Sedláčková,1946-06-21,CZE,Czechoslovakia,TCH
29148,Olga Šilhánová,1920-12-21,CZE,Czechoslovakia,TCH
29149,Matylda Matoušková-Šínová,1933-03-29,CZE,Czechoslovakia,TCH
29150,Miroslava Skleničková,1951-03-11,CZE,Czechoslovakia,TCH
29151,Drahomíra Smolíková,1959-01-12,CZE,Czechoslovakia,TCH
29152,Denisa Sokolovská,1971-05-27,CZE,Czechoslovakia,TCH
29153,Jana Šramková,1976-01-03,CZE,Czechoslovakia,TCH
29154,Božena Srncová,1925-06-11,CZE,Czechoslovakia,TCH
29155,Ludmila Švédová,1936-11-13,CZE,Czechoslovakia,TCH
29156,Adolfína Tkačíková-Tačová,1939-04-19,CZE,Czechoslovakia,TCH
29157,Marcela Váchová,1953-07-16,CZE,Czechoslovakia,TCH
29158,Věra Vančurová,1932-09-17,CZE,Czechoslovakia,TCH
29159,Eva Bosáková-Věchtová,1931-12-18,CZE,Czechoslovakia,TCH
29162,Zdeňka Veřmiřovská,1913-06-27,CZE,Czechoslovakia,TCH
29163,Marie Větrovská,1912-06-26,CZE,Czechoslovakia,TCH
29175,Polina Astakhova,1936-10-30,UKR,Soviet Union,URS
29176,Svetlana Baitova,1972-09-03,BLR,Soviet Union,URS
29177,Nina Bocharova,1924-09-24,UKR,Soviet Union,URS
29178,Lyubov Burda,1953-04-11,RUS,Soviet Union,URS
29179,Pelageya Danilova,1918-05-04,RUS,Soviet Union,URS
29180,Yelena Davydova,1961-08-07,RUS,Canada Soviet Union,CAN
29181,Medeya Jugeli,1925-08-01,GEO,Soviet Union,URS
29182,Mariya Filatova,1961-07-19,RUS,Soviet Union,URS
29183,Mariya Gorokhovskaya,1921-10-17,UKR,Soviet Union,URS
29184,Lyudmila Gromova,1942-11-04,RUS,Soviet Union,URS
29185,Svetlana Grozdova,1959-01-29,RUS,Soviet Union,URS
29186,Yelena Grudneva,1974-02-21,RUS,Unified Team,EUN
29187,Tatyana Gutsu,1976-09-05,UKR,Unified Team,EUN
29188,Lyudmila Yegorova,1931-02-24,RUS,Soviet Union,URS
29189,Lidiya Kalinina-Ivanova,1937-01-27,RUS,Soviet Union,URS
29190,Yekaterina Kalinchuk,1922-12-02,RUS,Soviet Union,URS
29191,Olga Karasyova,1949-07-24,KGZ,Soviet Union,URS
29192,Nelli Kim,1957-07-29,TJK,Soviet Union,URS
29193,Olga Korbut,1955-05-16,BLR,Soviet Union,URS
29196,Natālija Laščonova,1973-09-16,LAT,Soviet Union,URS
29197,Tamara Lazakovich,1954-03-14,RUS,Soviet Union,URS
29198,Larisa Latynina,1934-12-27,UKR,Soviet Union,URS
29199,Tatyana Lysenko,1975-06-23,UKR,Unified Team,EUN
29200,Tamara Lyukhina-Zamotaylova,1939-05-11,RUS,Soviet Union,URS
29201,Marina Lobach,1970-06-26,BLR,Soviet Union,URS
29202,Tamara Manina,1934-09-05,RUS,Soviet Union,URS
29203,Galina Minaicheva,1929-12-29,RUS,Soviet Union,URS
29205,Yelena Naimushina,1964-11-19,RUS,Soviet Union,URS
29206,Margarita Nikolayeva,1935-09-23,RUS,Soviet Union,URS
29207,Larisa Petrik,1949-08-28,RUS,Soviet Union,URS
29208,Galina Shamray,1931-10-05,UZB,Soviet Union,URS
29209,Nataliya Shaposhnikova,1961-06-24,RUS,Soviet Union,URS
29210,Yelena Shevchenko,1971-10-07,RUS,Soviet Union,URS
29212,Oksana Skaldina,1972-05-24,UKR,Unified Team,EUN
29213,Olga Strazheva,1972-11-12,UKR,Soviet Union,URS
29214,Elvira Saadi,1952-01-02,UZB,Soviet Union,URS
29215,Aleksandra Timoshenko,1972-02-18,UKR,Soviet Union Unified Team,URS
29216,Lyudmila Turishcheva,1952-10-07,RUS,Soviet Union,URS
29217,Galina Urbanovich,1917-09-05,AZE,Soviet Union,URS
29218,Yelena Volchetskaya,1944-12-04,BLR,Soviet Union,URS
29219,Zinaida Voronina,1947-12-10,RUS,Soviet Union,URS
29220,Stella Zakharova,1963-07-12,UKR,Soviet Union,URS
29241,Meta Elste,1919-10-16,GER,United States,USA
29257,Tamara Levinson,1976-11-17,ARG,United States,USA
29260,Missy Marlowe,1971-08-25,BEL,United States,USA
29262,Dale McClements,1944-12-31,CAN,United States,USA
29273,Betty Okino,1975-06-04,UGA,United States,USA
29304,Oksana Chusovitina,1975-06-19,UZB,Germany Unified Team Uzbekistan,GER
29305,Dragica Basletić,1916-08-30,CRO,Yugoslavia,YUG
29306,Mirjana Bilić,1936-05-11,SRB,Yugoslavia,YUG
29308,Neža Černe,1933-01-01,SLO,Yugoslavia,
29311,Vida Gerbec,1925-07-12,ITA,Yugoslavia,YUG
29312,Erna Havelka,1944-09-19,CRO,Yugoslavia,YUG
29313,Katarina Hribar,1913-10-28,SLO,Yugoslavia,YUG
29315,Tereza Kočiš,1934-04-27,SRB,Yugoslavia,YUG
29318,Zlatica Mijatović,1922-03-01,SRB,Yugoslavia,YUG
29320,Nevenka Pogačnik,1936-04-14,SLO,Yugoslavia,YUG
29321,Nevenka Puškarević,1952-04-30,SRB,Yugoslavia,YUG
29322,Marta Pustišek,1917-02-21,SLO,Yugoslavia,YUG
29327,Milica Rožman,1932-08-05,SLO,Yugoslavia,YUG
29328,Sonja Rožman,1934-01-01,SLO,Yugoslavia,
29329,Lidija Rupnik,1915-02-20,ITA,Yugoslavia,YUG
29331,Nataša Bajin-Šljepica,1945-09-29,SRB,Yugoslavia,YUG
29332,Ada Smolnikar,1935-01-01,SLO,Yugoslavia,
29335,Marija Težak,1957-06-01,SLO,Yugoslavia,YUG
29336,Maja Veršeč,1916-10-23,CRO,Yugoslavia,YUG
29337,Ruža Vojsk,1930-03-31,SLO,Yugoslavia,YUG
29338,Tanja Žutić,1927-01-29,SLO,Yugoslavia,YUG
29362,Benjamin de Roo,1940-02-11,NED,Australia,AUS
29385,Willi Kafel,1930-07-06,SLO,Austria,AUT
29389,Julius Lenhart,1875-11-27,AUT,United States,USA
29413,Lucien Dehoux,1890-01-01,BEL,Belgium,
29463,František Erben,1874-11-27,CZE,Bohemia,BOH
29534,Curtis Hibbert,1966-09-02,JAM,Canada,CAN
29539,Richard Kihn,1935-08-15,GER,Canada,CAN
29552,Willie Weiler,1936-03-01,GER,Canada,CAN
29573,Aleksej Demjanov,1973-12-09,RUS,Croatia,CRO
29595,Roberto Antonio León Richards,1954-06-12,CUB,Cuba,
29622,George Falcke,1891-03-02,USA,Denmark,DEN
29625,Wilhelm Grimmelmann,1893-01-15,GER,Denmark,DEN
29646,Freddy Jensen,1926-01-28,GRL,Denmark,DEN
29683,Lukas Nielsen,1884-12-23,SWE,Denmark,DEN
29713,Harry Sørensen,1892-04-19,GER,Denmark,DEN
29730,Ismail Abdallah,1933-01-01,EGY,United Arab Republic,
29736,Ali Zaky,1930-01-01,EGY,Egypt,
29737,Amin Dakheli,1936-01-01,EGY,United Arab Republic,
29738,Ahmed El-Giddawi,1931-01-01,EGY,Egypt,
29740,Faruq Selim,1936-01-01,EGY,United Arab Republic,
29742,Ahmed Ghonaim,1937-07-17,EGY,United Arab Republic,UAR
29746,Ragai Farhat,1932-01-01,EGY,Egypt,
29750,Abdel Vares Sharraf,1934-01-01,EGY,United Arab Republic,
29771,Kalle Ekholm,1884-12-07,RUS,Finland,FIN
29778,Veikko Huhtanen,1919-06-05,RUS,Finland,FIN
29783,Väinö Karonen,1898-05-01,RUS,Finland,FIN
29785,Eevert Kerttula,1894-07-03,RUS,Finland,FIN
29786,Otto Kestola,1936-05-20,RUS,Finland,FIN
29789,Riku Korhonen,1883-03-29,RUS,Finland,FIN
29790,Urho Korhonen,1907-06-14,RUS,Finland,FIN
29792,Eetu Kostamo,1893-12-09,RUS,Finland,FIN
29793,Jaakko Kunnas,1903-08-30,RUS,Finland,FIN
29806,Martti Mansikka,1933-10-25,RUS,Finland,FIN
29811,Mauri Noroma,1908-01-31,RUS,Finland,FIN
29812,Sakari Olkkonen,1931-01-15,RUS,Finland,FIN
29813,Ilmari Pakarinen,1910-09-12,RUS,Finland,FIN
29814,Iivari Partanen,1880-07-16,RUS,Finland,FIN
29815,Aarne Pelkonen,1891-11-24,RUS,Finland,FIN
29834,Esa Seeste,1913-07-04,RUS,Finland,FIN
29840,Birger Stenman,1909-10-09,RUS,Finland,FIN
29845,Jaska Saarivuori,1888-11-03,RUS,Finland,FIN
29846,Aleksanteri Saarvala,1913-04-09,RUS,Finland,FIN
29848,Antti Tamminen,1886-07-17,RUS,Finland,FIN
29850,David Teivonen,1889-06-06,RUS,Finland,FIN
29851,Einari Teräsvirta,1914-12-07,RUS,Finland,FIN
29853,Eino Tukiainen,1915-01-01,RUS,Finland,FIN
29857,Kalevi Viskari,1928-06-15,RUS,Finland,FIN
29875,Henri Boërio,1952-06-13,ALG,France,FRA
29892,Joseph Castiglioni,1877-09-27,ALG,France,FRA
29900,Antoine Costa,1884-10-23,ALG,France,FRA
29921,Raphaël Diaz,1885-05-03,ESP,France,FRA
29977,Georges Leroux,1907-01-01,GER,France,
29985,Joseph Martínez,1878-03-31,ALG,France,FRA
30028,Louis Ségura,1889-07-23,ALG,France,FRA
30036,Marco Torrès,1888-01-22,ALG,France,FRA
30056,George Bailey,1885-01-01,GBR,Great Britain,
30063,Bob Bonney,1884-01-01,GBR,Great Britain,
30067,Charles Brodbeck,1868-10-03,FRA,Great Britain,GBR
30080,David Cox,1970-06-20,RSA,Great Britain,GBR
30102,Harry Gill,1881-01-01,GBR,Great Britain,
30121,Edward Justice,1884-01-01,GBR,Great Britain,
30138,George Meade,1887-01-01,GBR,Great Britain,
30148,Charles Oldaker,1887-01-01,GBR,Great Britain,
30169,Charles Smith,1887-01-01,GBR,Great Britain,
30179,William Titt,1881-02-08,IRL,Great Britain,GBR
30204,Holger Behrendt,1964-01-29,GER,East Germany,GDR
30205,Günter Beier,1942-03-02,GER,East Germany,GDR
30206,Matthias Brehme,1943-02-07,GER,East Germany,GDR
30207,Andreas Bronst,1957-11-12,GER,East Germany,GDR
30208,Roland Brückner,1955-12-14,GER,East Germany,GDR
30209,Gerhard Dietrich,1942-05-12,GER,East Germany,GDR
30211,Siegfried Fülle,1939-10-06,GER,East Germany Germany,GDR
30212,Rainer Hanschke,1951-12-22,GER,East Germany,GDR
30213,Ralf-Peter Hemmann,1958-12-08,GER,East Germany,GDR
30214,Lutz Hoffmann,1959-01-30,GER,East Germany,GDR
30215,Ulf Hoffmann,1961-09-08,GER,East Germany,GDR
30216,Bernd Jäger,1951-11-18,GER,East Germany,GDR
30217,Wolfgang Klotz,1951-11-04,GER,East Germany,GDR
30219,Klaus Köste,1943-02-27,GER,East Germany Germany,GDR
30220,Lutz Mack,1952-10-29,GER,East Germany,GDR
30222,Michael Nikolay,1956-12-13,GER,East Germany,GDR
30223,Jürgen Paeke,1948-09-13,GER,East Germany,GDR
30224,Reinhard Rychly,1951-11-07,GER,East Germany,GDR
30225,Wolfgang Thüne,1949-10-08,GER,East Germany,GDR
30226,Peter Weber,1938-12-22,GER,East Germany Germany,GDR
30229,Andreas Aguilar,1962-01-26,ESP,West Germany,FRG
30232,Mike Beckmann,1967-10-27,GER,West Germany,FRG
30236,Jürgen Brümmer,1964-12-08,GER,West Germany,FRG
30237,Ralf Büchner,1967-08-31,GER,East Germany Germany,GDR
30242,Reinhard Dietze,1954-08-18,GER,West Germany,FRG
30243,Bernd Effing,1948-04-26,GER,West Germany,FRG
30247,Alfred Flatow,1869-10-03,POL,Germany,GER
30251,Eugen Fürstenberger,1880-02-12,FRA,Germany,GER
30252,Jürgen Geiger,1959-05-19,GER,West Germany,FRG
30254,Eberhard Gienger,1951-07-21,GER,West Germany,FRG
30256,Benno Groß,1957-10-09,GER,West Germany,FRG
30257,Erich Hess,1947-06-20,GER,West Germany,FRG
30261,Heinz Häussler,1940-11-07,GER,West Germany,FRG
30262,Hermann Höpfner,1945-09-11,GER,West Germany,FRG
30264,Willi Jaschek,1940-09-02,CZE,West Germany,FRG
30267,Edgar Jorek,1955-12-02,GER,West Germany,FRG
30270,Ralph Kern,1967-02-24,GER,West Germany,FRG
30273,Sylvio Kroll,1965-04-29,GER,East Germany Germany,GDR
30280,Günter Lyhs,1934-04-20,POL,Germany,GER
30283,Walter Mössinger,1949-03-01,GER,West Germany,FRG
30286,Julius Nuninger,1874-05-21,FRA,Germany,GER
30294,Heiko Reinemer,1945-06-14,GER,West Germany,FRG
30297,Reinhard Ritter,1948-09-24,GER,West Germany,FRG
30298,Volker Rohrwick,1954-07-16,GER,West Germany,FRG
30299,Hans Roth,1890-03-17,Vienna,Germany,GER
30300,Emil Rotong,1878-10-30,FRA,Germany,GER
30307,Bernhard Simmelbauer,1963-06-20,GER,West Germany,FRG
30310,Günter Spies,1948-01-22,GER,West Germany,FRG
30314,Werner Steinmetz,1950-03-12,GER,West Germany,FRG
30318,Helmut Tepasse,1946-11-24,GER,West Germany,FRG
30319,Sven Tippelt,1965-06-03,GER,East Germany Germany,GDR
30324,Andreas Wecker,1970-01-02,GER,East Germany Germany,GDR
30331,Daniel Winkler,1962-05-17,GER,West Germany,FRG
30335,Nikolaos Andriakopoulos,1878-01-01,GRE,Greece,
30337,Filippos Karvelas,1877-01-01,GRE,Greece,
30339,Ioannis Melissanidis,1977-03-27,GER,Greece,GRE
30340,Ioannis Mitropoulos,1874-01-01,GRE,Greece,
30342,Petros Persakis,1879-01-01,GRE,Greece,
30348,Lajos Aradi,1884-03-22,ROU,Hungary,HUN
30356,József Berkes,1890-12-31,SRB,Hungary,HUN
30360,Rajmund Csányi,1936-04-22,ROU,Hungary,HUN
30375,Ottó Hellmich,1874-04-06,GER,Hungary,HUN
30379,Krisztián Jordanov,1976-04-15,BUL,Hungary,HUN
30392,János Krizmanich,1889-01-27,AUT,Hungary,HUN
30412,Jenő Réti,1889-01-13,ROU,Hungary,HUN
30414,István Sárkány,1913-08-05,ROU,Hungary,HUN
30415,József Sarlós,1909-07-08,SVK,Hungary,HUN
30416,Károly Schupkégel,1965-07-04,ROU,Hungary,HUN
30434,Sham Lal,1938-07-15,PAK,India,IND
30444,Rúnar Alexandersson,1977-03-28,RUS,Iceland,ISL
30553,Fedele Spatazza,1954-06-26,TUN,Italy,ITA
30560,Riccardo Trapella,1968-02-14,SUI,Italy,ITA
30658,Jos Bernard,1924-04-26,GER,Luxembourg,LUX
30661,Marcel Coppin,1928-04-27,FRA,Luxembourg,LUX
30709,Ahmed Fellat,1929-01-01,MAR,Morocco,
30710,Khalifa Kacem,1940-01-01,MAR,Morocco,
30711,Miloud Amselek,1937-01-01,MAR,Morocco,
30712,Abdesselem Regragui,1939-01-01,MAR,Morocco,
30713,Mohamed Sekkat,1937-01-01,MAR,Morocco,
30714,Ahmed Darif,1939-01-01,MAR,Morocco,
30724,Ismael Mosqueira,1911-01-01,MEX,Mexico,
30750,Hugo Licher,1902-03-10,GER,Netherlands,NED
30935,Alexandru Dan,1907-07-26,GER,Romania,ROU
30967,Marius Tobă,1968-01-09,ROU,Germany Romania,GER
30973,Aleksandr Akhyun,1892-06-24,AZE,Russian Federation,RUS
30986,Walter Müller,1930-12-31,GER,Saar,SAA
30987,Heinz Ostheimer,1931-09-15,GER,Saar,SAA
30989,Fred Wiedersporn,1931-10-19,GER,Saar,SAA
31028,Donghua Li,1966-11-10,CHN,Switzerland,SUI
31044,Adolf Spinnler,1879-07-18,SUI,Germany,GER
31060,Fausto Acke,1897-05-23,ITA,Sweden,SWE
31073,Jean Cronstedt,1932-10-06,FIN,Sweden,SWE
31094,Finn Johannesson,1943-11-30,DEN,Sweden,SWE
31121,Erich Peters,1920-03-11,SUI,Sweden,SWE
31149,Josef Čada,1881-03-30,CZE,Bohemia Czechoslovakia,BOH
31150,Rudolf Babiak,1956-04-12,SVK,Czechoslovakia,TCH
31151,Pavel Benetka,1921-01-26,CZE,Czechoslovakia,TCH
31152,Jaroslav Bím,1931-01-12,CZE,Czechoslovakia,TCH
31153,Josef Bochníček,1896-01-15,CZE,Czechoslovakia,TCH
31154,František Bočko,1941-07-09,SVK,Czechoslovakia,TCH
31155,Ladislav Bubeníček,1891-11-07,CZE,Czechoslovakia,TCH
31156,Arnold Bugár,1971-09-02,SVK,Czechoslovakia,TCH
31158,Josef Effenberger,1901-10-18,CZE,Czechoslovakia,TCH
31159,Jiří Fejtek,1946-09-22,CZE,Czechoslovakia,TCH
31160,Jan Gajdoš,1903-12-27,CZE,Czechoslovakia,TCH
31161,Pavel Gajdoš,1936-10-01,UKR,Czechoslovakia,TCH
31162,Gustav Hrubý,1916-04-18,AUT,Czechoslovakia,TCH
31163,Alois Hudec,1908-07-12,CZE,Czechoslovakia,TCH
31164,Stanislav Indruch,1899-10-06,CZE,Czechoslovakia,TCH
31165,Dimitrios Janulidis,1956-02-01,CZE,Czechoslovakia,TCH
31166,Vladimír Karas,1927-05-22,CZE,Czechoslovakia,TCH
31167,Vladimír Kejř,1929-01-20,CZE,Czechoslovakia,TCH
31168,Karel Klečka,1936-08-01,CZE,Czechoslovakia,TCH
31169,Miroslav Klinger,1893-01-20,CZE,Czechoslovakia,TCH
31170,Miloš Kolejka,1926-10-18,CZE,Czechoslovakia,TCH
31171,Jaroslav Kollinger,1905-12-13,CZE,Czechoslovakia,TCH
31172,Jozef Konečný,1953-12-02,SVK,Czechoslovakia,TCH
31173,Josef Kos,1892-07-18,CZE,Czechoslovakia,TCH
31174,Jan Koutný,1897-06-24,CZE,Czechoslovakia,TCH
31175,Přemysl Krbec,1940-01-28,CZE,Czechoslovakia,TCH
31176,Václav Kubíčka,1939-09-28,CZE,Czechoslovakia,TCH
31177,Miloslav Kučeřík,1959-06-22,CZE,Czechoslovakia,TCH
31178,Emanuel Löffler,1901-12-29,CZE,Czechoslovakia,TCH
31179,Miroslav Málek,1915-11-30,CZE,Czechoslovakia,TCH
31180,Josef Malý,1894-03-25,CZE,Czechoslovakia,TCH
31181,Jan Migdau,1958-06-17,CZE,Czechoslovakia,TCH
31182,Jaroslav Mikoška,1933-12-21,CZE,Czechoslovakia,TCH
31183,Jindřich Mikulec,1928-05-11,SVK,Czechoslovakia,TCH
31184,Martin Modlitba,1970-01-12,SVK,Czechoslovakia,TCH
31186,Bohumil Mořkovský,1899-12-14,CZE,Czechoslovakia,TCH
31187,Bohumil Mudřík,1941-12-03,CZE,Czechoslovakia,TCH
31188,Vladislav Nehasil,1947-03-23,CZE,Czechoslovakia,TCH
31189,Miloslav Netušil,1946-02-20,CZE,Czechoslovakia,TCH
31190,Zdeněk Opočenský,1896-03-17,CZE,Czechoslovakia,TCH
31191,Josef Pagáč,1894-12-05,CZE,Czechoslovakia,TCH
31192,Ladislav Pazdera,1936-12-06,CZE,Czechoslovakia,TCH
